"ID","LACT","PrevDryDAT","FDAT","EASE","wasbred","ai1_DIM","ai1DIM","DIM1aidif","ai1_Date","outcome1AI","ai2","ai3","ai4","ai5","ai6","ai7","ai8","ai9","ai10","tmsbred","days1AItoPREG","PREG","conception_DIM","conceptionDIM","conception_DIMdif","conception_Date","PAI1","Abort_DIM","abort_Date","ABORTO","EPL","gestationDAYS","DIED","Died_DIM","died_Date","INDGST","Indigest_DIM","Indigest_Date","INJURY","Injury_DIM","Injury_Date","KETOSIS","ket_DIM","ket_Date","Lame_diagnosis","lame_DIM","lame_Date","lame","LDA","lda_DIM","lda_Date","MAST","mast_DIM","mast_Date","mast_Remark","MET","met_DIM","met_Date","MFEVER","mfever_DIM","mfever_Date","PYO","PYO_DIM","PYO_Date","PNEU","pneu_DIM","pneu_Date","rtp","RETAINP_DIM","RETAINP_Date","SOLD","sold_DIM","sold_Date","calvBCS","BCS7dim_Date","BCS7dim","BCS14dim_Date","BCS14dim","BCS21dim_Date","BCS21dim","BCS28dim_Date","BCS28dim","BCS35dim_Date","BCS35dim","BCS42dim_Date","BCS42dim","BCS49dim_Date","BCS49dim","BCS56dim_Date","BCS56dim","BCS63dim_Date","BCS63dim","BCS70dim_Date","BCS70dim","BCS77dim_Date","BCS77dim","BCS84dim_Date","BCS84dim","BCS91dim_Date","BCS91dim","BCS100dim_date","BCS100dim","BCSabort","BCSindigest","BCSket","BCSlame","BCSlda","BCSmast","BCSmet","BCSmfever","BCSpyo","BCSpneu","milkavg30","milkavg60","milkavg100","BCS_Date_dryoff","BCS_dryoff","dim_dryoff","nadirDIM","nadirBCS","date_7dafternadir","BCS_7dafternadir","dim_7afternadir","date_14dafternadir","BCS_14dafternadir","dim_14afternadir","date_21dafternadir","BCS_21dafternadir","dim_21afternadir","season","parity","INDGST_nadir","INJURY_nadir","KETOSIS_nadir","lame_nadir","LDA_nadir","MAST_nadir","MET_nadir","MFEVER_nadir","PNEU_nadir","rtp_nadir","PYO_nadir","dyst","REP","META","OTH","health","health_system","HEALTH1","Health_status","BCS_Dry_Calv","BCS_Cal_Nadir","BCS_Nadir_7d","BCS_Nadir_14d","BCS_Nadir_21d","BCS_dry","BCS_calv","BCS_nadir_c","BCS_nadirdim","BCS_Dry_Calv_Cat","BCS_Cal_Nadir_Cat","Q_BCS_7d_afternadir","BCS_Nadir_7d_Cat","Q_BCS_14d_afternadir","BCS_Nadir_14d_Cat","Q_BCS_21d_afternadir","BCS_Nadir_21d_Cat","milk_60","BCS_calv_7dim","BCS_calv_14dim","BCS_calv_21dim","Q_BCS_calv_7dim","Q_BCS_calv_14dim","Q_BCS_calv_21dim","Q_BCS_7dim","Q_BCS_14dim","Q_BCS_21dim","study","GNM","totalmilkproduced305","milkmonth1","milkmonth2","milkmonth3","milkmonth4","milkmonth5","milkmonth6","milkmonth7","milkmonth8","milkmonth9","milkmonth10","Sold_DIM1","sold_Remark","culling_reason","DMI1...195","DMI2...196","DMI3...197","DMI4...198","DMI5...199","DMI6...200","DMI7...201","DMI8...202","DMI9...203","DMI10...204","bcsm1","bcsm2","bcsm3","bcsm4","bcsm5","bcsm6","bcsm7","bcsm8","bcsm9","bcsm10","bcsm11","bcsm12","DMI1...217","DMI2...218","DMI3...219","DMI4...220","DMI5...221","DMI6...222","DMI7...223","DMI8...224","DMI9...225","DMI10...226","nbcs"
18649,2,"44020",2020-04-10,1,1,60,60,0,2020-03-12,"O",2020-12-28,"44226","44289",".",".",".",".",".",".",4,"91",1,"151",151,0,"44259","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.15,"44115","3.1",".",".","44129","2.8","44136","3","44143","2.9","44150","2.9","44157","2.8","44164","2.9","44171","2.9","44178","2.8","44185","2.8","44192","2.6","44199","2.6","44208","2.7",".",".",".",".",NA,".",".",NA,".",NA,61.84,90.13,99.5,"44050","2.9","-58",84,2.6,"44199","2.6","91","44206","2.7","98","44213","2.7","105","Fall","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health","0.25",-0.55,"0","0.1","0.1","Q1","Q1","Q1","Q4","Q4","Q2","Q1","Q1","Q1","Q3","Q1","Q2","Q1","-0.05",".","-0.35","Q2",NA,"Q1","Q1",NA,"Q1",1,".",11488.63260704,28.051943648,49.432909752,50.605898664,48.09889568,47.78364924,50.345536856,50.835416216,48.17827428,48.141079736,48.687658096,".",NA,NA,"14.9626","20.928000000000001","21.209199999999999","21.189","21.230899999999998","21.820799999999998","22.0334","21.212700000000002",".","21.6647",2.67922,2.64333,2.80656,2.94576,2.95484,2.8855,2.98237,2.9,3.00345,2.98158,2.795,2.80116,"14.9626","20.928000000000001","21.209199999999999","21.189","21.230899999999998","21.820799999999998","22.0334","21.212700000000002",".","21.6647",2.6
18650,1,".",2019-08-10,1,1,80,80,0,2019-12-27,"O",2020-02-20,"44138","43865","43945","43982","44003","44040",".",".",8,"214",1,"294",294,0,"44040","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,1,"114","43860",0,NA,NA,0,NA,NA,0,".",".",3.37,"43753","3.2","43760","3.1","43767","3.1","43774","3.1","43781","3.1","43788","3.1","43795","3.1","43802","3.1","43809","3.1","43816","3.1","43823","3.1","43830","3.1","43837","3.2","43846","3.2",".",".",".",".",NA,".",".",NA,".",NA,51.09,62.77,69.62,".",".",".",12,3.1,"43765","3.1","19","43772","3.1","26","43779","3.1","33","Fall","PP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.27,"0","0","0",NA,"Q2","Q3","Q1",NA,"Q3","Q2","Q1","Q2","Q1","Q2","Q1","Q2","-0.17","-0.27","-0.27","Q1","Q1","Q1","Q1","Q1","Q1",1,".",10490.14507336,23.175829648,33.946371688,35.868240992,35.815170728,33.371670624,37.448101928,38.29904052,39.359992208,39.242965472,38.042307448,".",NA,NA,"14.7813","17.727499999999999","18.265499999999999","18.5808","18.1448","19.113700000000001","19.314800000000002","19.560400000000001","19.313099999999999","19.302199999999999",3.40759,3.49032,3.26,3.23529,3.27097,3.08919,3.07683,3.19714,3.19643,3.22051,3.27556,3.34409,"14.7813","17.727499999999999","18.265499999999999","18.5808","18.1448","19.113700000000001","19.314800000000002","19.560400000000001","19.313099999999999","19.302199999999999",3.1
18650,2,"44258",2021-04-26,1,1,73,73,0,2021-08-07,"P",2021-09-30,"44498","44522","44555","44581",".",".",".",".",6,"196",1,"269",269,0,"44581","P","145","44457","1","1","72",0,NA,NA,1,"5","44317",0,NA,NA,1,"3","44315",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,1,"240","44552",0,NA,NA,0,NA,NA,0,".","44728",3.3,".",".",".",".",".",".",".",".",".",".","44354","2.9","44361","3","44368","2.9","44375","2.9","44382","2.9","44389","3","44396","2.9","44403","2.9",".",".","3.1",".","3.2",".",NA,".",".",NA,"3.5",NA,80.14,95.15,104.42,"44258","3.4","-54",39,2.9,"44358","3","46","44365","3","53","44372","3","60","Spring","MP",1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,"MUL",2,"mult_events","-0.1",-0.4,"0.1","0.1","0.1","Q2","Q2","Q2","Q2","Q2","Q3","Q2","Q3","Q2","Q3","Q2","Q2","Q2",".",".",".",NA,NA,NA,NA,NA,NA,1,"0",12376.66141688,36.351770064,51.66866472,53.807351,51.744868176,49.560369104,46.176119192,41.045993672,41.702341296,38.484559648,33.283220184,"416","CAR1","sickness","18.7804","23.122","22.965699999999998","22.816299999999998","22.386399999999998","20.8063","19.4298","19.571400000000001","19.1144","18.004799999999999",3.40759,3.49032,3.26,3.23529,3.27097,3.08919,3.07683,3.19714,3.19643,3.22051,3.27556,3.34409,"18.7804","23.122","22.965699999999998","22.816299999999998","22.386399999999998","20.8063","19.4298","19.571400000000001","19.1144","18.004799999999999",2.9
18652,1,".",2019-11-16,3,1,80,80,0,2020-04-02,"P",2020-04-02,".",".",".",".",".",".",".",".",1,".",1,"80",80,0,"43865","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.6,"43792","3.7","43799","3.6","43806","3.6","43813","3.5","43820","3.5","43827","3.5","43834","3.5","43841","3.5","43848","3.5",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,".",".",NA,".",NA,63.82,73.22,77.87,".",".",".",0,3.5,"43792","3.7","7","43799","3.6","14","43806","3.6","21","Fall","PP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.1,"0.2","0.1","0.1",NA,"Q4","Q4","Q1",NA,"Q4","Q4","Q4","Q4","Q3","Q4","Q3","Q3","0.1","0","0","Q4","Q3","Q4","Q4","Q4","Q4",1,"0",9481.03441504,28.94824144,37.620013296,38.350296416,37.07207416,35.537572424,34.0534194,33.28004504,31.598125904,28.516421856,25.375750848,".",NA,NA,"16.950900000000001","19.1417","19.210599999999999","19.5273","19.304200000000002","18.8706","18.651","18.346800000000002","17.655799999999999","16.6617",3.2275,3.15246,3.27377,3.43667,3.54839,3.52196,3.54909,3.5881,3.58,3.35625,3.29467,3.2871,"16.950900000000001","19.1417","19.210599999999999","19.5273","19.304200000000002","18.8706","18.651","18.346800000000002","17.655799999999999","16.6617",3.5
18652,2,"43930",2020-10-30,1,1,60,60,0,2020-12-29,"P",2020-12-29,".",".",".",".",".",".",".",".",1,".",1,"60",60,0,"44194","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.5,"44141","3.4","44148","3.4","44155","3.3","44162","3.2","44169","3.2","44176","3.2","44183","3.2","44190","3.2","44197","3.2","44204","3.2","44211","3.2","44218","3.1","44225","3.2","44234","3.1",".",".",".",".",NA,".",".",NA,".",NA,97.56,107.66,106.58,"44078","3.6","-56",89,2.9,"44230","3.2","96","44237","3.1","103","44244","3.1","110","Fall","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health","-0.1",-0.6,"0.3","0.2","0.2","Q4","Q4","Q2","Q4","Q2","Q1","Q4","Q4","Q3","Q4","Q3","Q3","Q3","-0.1","-0.1","-0.2","Q1","Q2","Q2","Q3","Q3","Q3",1,"0",9048.89278072,44.251981928,53.765166944,47.392652936,45.95113756,43.591551976,37.58236516,34.84947336,32.997910816,27.078988808,23.44617048,".",NA,NA,"20.285499999999999","22.749600000000001","21.230499999999999","21.4894","21.414400000000001","19.7729","19.1951","18.747599999999998","17.279199999999999","15.864000000000001",3.2275,3.15246,3.27377,3.43667,3.54839,3.52196,3.54909,3.5881,3.58,3.35625,3.29467,3.2871,"20.285499999999999","22.749600000000001","21.230499999999999","21.4894","21.414400000000001","19.7729","19.1951","18.747599999999998","17.279199999999999","15.864000000000001",2.9
18652,3,"44294",2021-01-10,1,1,101,101,0,2022-10-01,"P",2022-10-01,".",".",".",".",".",".",".",".",2,".",1,"101",101,0,"44571","P",".",".","0","0",".",0,NA,NA,1,"83","44553",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.63,"44477","3.5","44484","3.4","44491","3.2","44498","3.1","44505","3.1","44512","3.1","44519","3.1","44526","3.1","44533","3.1","44540","3.1","44547","3.1","44554","3.2","44561","3.1","44570","3.2",".","3.2",".",".",NA,".",".",NA,".",NA,102.23,109.25,107.47,".",".",".",41,3,"44518","3","48","44525","3","55","44532","3.1","62","Fall","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.63,"0","0","0.1",NA,"Q4","Q3","Q2",NA,"Q1","Q2","Q1","Q2","Q1","Q3","Q2","Q3","-0.13","-0.23","-0.43","Q1","Q1","Q1","Q4","Q3","Q3",1,".",6673.68548824,46.370256568,53.076614288,47.923355576,47.387663424,47.084210376,NA,NA,NA,NA,NA,".",NA,NA,"20.797599999999999","22.569199999999999","21.369499999999999","21.8657","22.329499999999999",".",".",".",".",".",3.2275,3.15246,3.27377,3.43667,3.54839,3.52196,3.54909,3.5881,3.58,3.35625,3.29467,3.2871,"20.797599999999999","22.569199999999999","21.369499999999999","21.8657","22.329499999999999",".",".",".",".",".",3
18653,2,"44019",2020-08-28,1,1,60,60,0,2020-10-27,"P",2020-10-27,".",".",".",".",".",".",".",".",1,".",1,"60",60,0,"44131","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.6,"44078","3.4","44085","3.5","44092","3.4","44099","3.4","44106","3.4","44113","3.3",".",".",".",".","44134","3.3","44141","3.3","44148","3.2","44155","3.3","44162","3.4","44171","3.3",".",".",".",".",NA,".",".",NA,".",NA,78.15,78.12,79.02,"44019","3.6","-52",74,3.1,"44152","3.3","81","44159","3.4","88","44166","3.3","95","Summer","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health","0",-0.5,"0.2","0.3","0.2","Q4","Q4","Q4","Q4","Q3","Q2","Q4","Q3","Q4","Q4","Q4","Q3","Q1","-0.2","-0.1","-0.2","Q1","Q2","Q2","Q3","Q4","Q4",1,"523",7241.1880472,35.44594684,35.418277728,37.025354184,35.37110416,35.40739152,31.604476192,29.450367784,25.501849424,21.4435618,14.72359632,".",NA,NA,"18.601500000000001","18.6403","19.3306","19.441600000000001",".","18.651900000000001",".","16.642900000000001","15.459300000000001","13.4574",3.48049,3.43438,3.58689,3.59138,3.51935,3.63661,3.60769,3.53333,3.44762,3.38704,3.35833,3.36885,"18.601500000000001","18.6403","19.3306","19.441600000000001",".","18.651900000000001",".","16.642900000000001","15.459300000000001","13.4574",3.1
18654,1,".",2019-08-22,1,1,80,80,0,2019-10-11,"P",2019-10-11,".",".",".",".",".",".",".",".",1,".",1,"80",80,0,"43779","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.47,"43706","3.5","43713","3.5","43720","3.5","43727","3.5","43734","3.5","43741","3.5","43748","3.4","43755","3.4","43762","3.4","43769","3.5","43776","3.5","43783","3.5",".",".","43799","3.5",".",".",".",".",NA,".",".",NA,".",NA,56.83,64.59,68.67,".",".",".",1,3.4,"43707","3.5","8","43714","3.5","15","43721","3.5","22","Summer","PP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.07,"0.1","0.1","0.1",NA,"Q3","Q4","Q1",NA,"Q4","Q4","Q3","Q4","Q3","Q4","Q3","Q2","0.03","0.03","0.03","Q3","Q4","Q4","Q3","Q4","Q4",1,"0",9888.85898224,25.778994136,32.934861528,33.494594056,35.690432928,36.31911144,37.249428632,36.985438088,33.389360712,34.833144048,32.212289472,".",NA,NA,"16.285299999999999","17.941299999999998","18.337700000000002","18.871400000000001","19.413399999999999","19.680099999999999","19.078199999999999","18.484400000000001","19.139700000000001","18.307300000000001",3.33924,3.34237,3.38361,3.35167,3.50323,3.37925,3.26471,3.27907,3.18182,3.20118,3.2012,3.29677,"16.285299999999999","17.941299999999998","18.337700000000002","18.871400000000001","19.413399999999999","19.680099999999999","19.078199999999999","18.484400000000001","19.139700000000001","18.307300000000001",3.4
18654,2,"44171",2020-10-08,1,1,60,60,0,2020-09-10,"P",2020-09-10,".",".",".",".",".",".",".",".",1,".",1,"60",60,0,"44113","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.37,"44060","3.4","44067","3.3","44074","3.2","44081","3.2","44088","3.2","44095","3.1","44102","3","44109","3","44116","3",".",".","44130","3","44137","3.1","44144","3","44153","3.1",".",".",".",".",NA,".",".",NA,".",NA,96.76,100.49,101.86,"43994","3.5","-59",43,3,"44103","3.1","50","44110","3.1","57","44117","3","64","Summer","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health","-0.13",-0.37,"0.1","0.1","0","Q3","Q3","Q3","Q2","Q2","Q3","Q3","Q3","Q3","Q3","Q2","Q1","Q2","0.03","-7.0000000000000007E-2","-0.17","Q3","Q3","Q3","Q3","Q3","Q3",1,".",11176.35719464,43.888654736,47.272451056,48.30074412,49.25782324,49.152136304,47.686580552,45.982435408,45.541543984,40.11114056,33.530427824,".",NA,NA,"20.183700000000002","21.219100000000001","21.521799999999999","22.292200000000001","22.7758","21.838200000000001","21.435500000000001","20.743099999999998","19.310099999999998","17.807099999999998",3.33924,3.34237,3.38361,3.35167,3.50323,3.37925,3.26471,3.27907,3.18182,3.20118,3.2012,3.29677,"20.183700000000002","21.219100000000001","21.521799999999999","22.292200000000001","22.7758","21.838200000000001","21.435500000000001","20.743099999999998","19.310099999999998","17.807099999999998",3
18655,1,".",2019-09-25,1,1,99,99,0,2020-02-01,"P",2020-02-01,".",".",".",".",".",".",".",".",2,".",1,"99",99,0,"43832","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".","Warts","147","43880",1,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,1,"152","43885",3.4,"43740","3.4","43747","3.3","43754","3.3","43761","3.3","43768","3.3","43775","3.3","43782","3.3","43789","3.3","43796","3.3","43803","3.3","43810","3.3","43817","3.2","43824","3.3","43833","3.2",".",".",".",".",NA,".",".",NA,".",NA,55.75,62.21,65.88,".",".",".",79,3.2,"43819","3.2","86","43826","3.3","93","43833","3.2","100","Fall","PP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.2,"0","0.1","0",NA,"Q3","Q4","Q4",NA,"Q4","Q3","Q1","Q3","Q2","Q3","Q1","Q2","0","-0.1","-0.1","Q2","Q2","Q3","Q2","Q2","Q3",1,"0",4520.2030372,25.28548604,31.354093408,32.374221816,33.403422064,30.650572216,NA,NA,NA,NA,NA,"152","CAR1","sickness","15.526899999999999",".",".",".",".",".",".",".",".",".",3.27059,NA,NA,NA,NA,NA,NA,NA,3.4,3.30968,3.3,3.25484,"15.526899999999999",".",".",".",".",".",".",".",".",".",3.2
18658,1,".",2019-10-09,1,1,89,89,0,2019-08-12,"P",2019-08-12,".",".",".",".",".",".",".",".",2,".",1,"89",89,0,"43807","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".","Sole Ulcer","284","44002",1,0,NA,NA,1,"69","43787","NOT C",0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.4,"43725","3.4","43732","3.2","43739","3.2","43746","3.1","43753","3.1","43760","3.1","43767","3.1","43774","3","43781","3","43788","3.1","43795","3.1","43802","3","43809","3",".",".",".",".",".","3.23",NA,"3.1",".",NA,".",NA,65.42,72.99,76.66,".",".",".",51,3,"43776","3","58","43783","3","65","43790","3.1","72","Summer","PP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.4,"0","0","0.1",NA,"Q3","Q2","Q3",NA,"Q2","Q1","Q1","Q1","Q1","Q2","Q3","Q3","0","-0.2","-0.2","Q2","Q1","Q2","Q2","Q1","Q2",1,".",10790.41844144,29.672174272,36.780414504,37.30340608,39.96372316,39.827191968,38.610658224,37.237181648,37.012200016,36.48467252,30.888708016,".",NA,NA,"16.325700000000001","18.418199999999999","18.634699999999999","19.593800000000002","19.738700000000001","19.425599999999999","19.0047",".","18.958100000000002","17.244700000000002",3.1,3.175,3.21333,3.19643,3.22581,3.22842,3.20021,NA,3.26538,3.11613,3.03667,3.03182,"16.325700000000001","18.418199999999999","18.634699999999999","19.593800000000002","19.738700000000001","19.425599999999999","19.0047",".","18.958100000000002","17.244700000000002",3
18659,1,".",2019-09-21,1,1,117,117,0,2020-01-16,"P",2020-01-16,".",".",".",".",".",".",".",".",2,".",1,"117",117,0,"43846","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,1,"6","43735",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.15,"43736","3.2","43743","3.2","43750","3.1","43757","3.1","43764","3.1","43771","3.2","43778","3.2","43785","3.2","43792","3.2","43799","3.3","43806","3.2","43813","3.2","43820","3.3","43829","3.3",".",".",".",".",NA,".","3.2",NA,".",NA,50.31,61.48,68.88,".",".",".",2,3.1,"43738","3.2","9","43745","3.2","16","43752","3.1","23","Summer","PP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.05,"0.1","0.1","0",NA,"Q1","Q3","Q1",NA,"Q4","Q3","Q3","Q2","Q3","Q2","Q1","Q2","0.05","0.05","-0.05","Q4","Q4","Q4","Q1","Q1","Q1",1,"0",9450.31262888,22.822027888,33.12582376,36.369913744,36.26694836,34.716117312,33.262808544,32.367871528,31.18898592,30.215577488,28.3608398,".",NA,NA,"15.0318","17.923400000000001","18.780200000000001","19.099699999999999","18.746300000000002","18.339500000000001","18.044799999999999","17.671299999999999","17.2546","16.6297",3.1725,3.18548,3.33115,3.34667,3.3871,3.33581,3.2952,3.31667,3.13077,3.07568,3.10111,3.13871,"15.0318","17.923400000000001","18.780200000000001","19.099699999999999","18.746300000000002","18.339500000000001","18.044799999999999","17.671299999999999","17.2546","16.6297",3.1
18659,2,"44060",2020-11-10,1,1,60,60,0,2020-10-12,"P",2020-10-12,".",".",".",".",".",".",".",".",1,".",1,"60",60,0,"44175","P",".",".","0","0",".",0,NA,NA,1,"8","44123",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,1,"5","44120",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.2,".",".","44129","3.2","44136","3.2","44143","3.2","44150","3","44157","3.1","44164","3.1","44171","3.1","44178","3.1","44185","3","44192","3.1","44199","3.1","44206","3.3","44215","3.1",".",".",".",".",NA,".",".",NA,".",NA,61.93,85.41,93.38,"44060","3.4","-55",33,3,"44155","3.1","40","44162","3.1","47","44169","3.2","54","Fall","MP",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,"MUL",2,"mult_events","-0.2",-0.2,"0.1","0.1","0.2","Q2","Q2","Q3","Q2","Q2","Q4","Q3","Q3","Q3","Q3","Q4","Q3","Q1",".","0","0",NA,"Q3","Q4",NA,"Q2","Q3",1,".",8178.74910344,28.089138192,46.117152232,47.78364924,43.634643216,41.873799072,37.470327936,28.34269612,31.199418536,28.874305944,26.810008752,".",NA,NA,"16.037400000000002","20.7681","21.479600000000001","20.7197","20.621700000000001","19.274000000000001","16.715","17.673999999999999","16.7072","15.9011",3.1725,3.18548,3.33115,3.34667,3.3871,3.33581,3.2952,3.31667,3.13077,3.07568,3.10111,3.13871,"16.037400000000002","20.7681","21.479600000000001","20.7197","20.621700000000001","19.274000000000001","16.715","17.673999999999999","16.7072","15.9011",3
18659,3,"44397",2021-09-14,1,1,61,61,0,2021-11-14,"O",2022-08-01,"44641","44641",".",".",".",".",".",".",4,"55",1,"116",116,0,"44569","A","166","44619","1","1","50",0,NA,NA,1,"4","44457",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,1,"4","44457",0,NA,NA,1,"167","44620",0,NA,NA,0,NA,NA,0,".",".",3.03,"44460","3.1","44467","3.1","44474","3","44481","3","44488","2.9","44495","2.9","44502","3","44509","3","44516","3","44523","3","44530","3","44537","3","44544","3.2","44553","3.1","3.2","3.2",".",".",NA,".","3.2",NA,"3.2",NA,95.15,107.04,111.92,".",".",".",0,2.7,"44460","3.1","7","44467","3.1","14","44474","3","21","Summer","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.33,"0.4","0.4","0.3",NA,"Q1","Q1","Q1",NA,"Q3","Q3","Q4","Q3","Q4","Q2","Q4","Q3","7.0000000000000007E-2","7.0000000000000007E-2","-0.03","Q4","Q4","Q4","Q1","Q1","Q1",1,"0",7747.691554,43.160639576,54.127586952,53.51932008,53.320646784,51.02456408,45.904417584,NA,NA,NA,NA,".",NA,NA,"19.8264","23.0078","22.982399999999998","23.2576","23.019300000000001","21.483899999999998",".",".",".",".",3.1725,3.18548,3.33115,3.34667,3.3871,3.33581,3.2952,3.31667,3.13077,3.07568,3.10111,3.13871,"19.8264","23.0078","22.982399999999998","23.2576","23.019300000000001","21.483899999999998",".",".",".",".",2.7
18661,1,".",2019-09-25,1,1,80,80,0,2019-12-14,"O",2020-07-01,"43832","43884","43921","43943","43966",".",".",".",7,"153",1,"233",233,0,"43966","P",".",".","0","0",".",0,NA,NA,1,"326","44059",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.33,"43740","3.3","43747","3.2","43754","3.2","43761","3.1","43768","3.1","43775","3.1","43782","3.1","43789","3.1","43796","3.1","43803","3.1",".",".","43817","3.1","43824","3.2","43833","3.2",".","3.1",".",".",NA,".",".",NA,".",NA,74.57,86.43,94.37,".",".",".",58,3,"43798","3.1","65",".",".",".","43812","3.1","79","Fall","PP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.33,"0.1",".","0.1",NA,"Q2","Q2","Q3",NA,"Q2","Q2","Q3",NA,NA,"Q2","Q3","Q4","-0.03","-0.13","-0.13","Q2","Q2","Q3","Q1","Q1","Q2",1,"0",14639.80426984,33.826169808,44.948245648,47.868470944,50.620413608,51.709034408,50.652165048,53.159168032,53.070264,54.028703896,51.659139288,".",NA,NA,"17.620200000000001","20.402200000000001","21.264600000000002","22.293500000000002","22.4724","22.0227","22.867100000000001","22.9421","23.547499999999999","22.833600000000001",3.27727,3.32813,3.11803,3.04333,3.05161,3.0532,2.97184,3.08529,3.11475,3.15867,3.13049,3.16042,"17.620200000000001","20.402200000000001","21.264600000000002","22.293500000000002","22.4724","22.0227","22.867100000000001","22.9421","23.547499999999999","22.833600000000001",3
